date,maturity,value
1986-05-31,4.666666666666667,0.05274481685719992
1986-05-31,4.75,0.05280012322922975
1986-05-31,4.833333333333333,0.05285637798976058
1986-05-31,4.916666666666667,0.05291361501124442
1986-05-31,5.0,0.0529718613637668
1986-06-30,2.0833333333333335,0.05327748111861915
1986-06-30,2.1666666666666665,0.05339994289361345
1986-06-30,2.25,0.05351084936201986
1986-06-30,2.3333333333333335,0.05361098714453341
1986-06-30,2.4166666666666665,0.053701121605670046
1986-06-30,2.5,0.05378200560316437
1986-06-30,2.5833333333333335,0.0538543851106801
1986-06-30,2.6666666666666665,0.05391900049113138
1986-06-30,2.75,0.05397658695104433
1986-06-30,2.8333333333333335,0.05402787291961055
1986-06-30,2.9166666666666665,0.0540735795497105
1986-06-30,3.0,0.054114418833141255
1986-06-30,3.0833333333333335,0.05415106291642203
1986-06-30,3.1666666666666665,0.05418411639126156
1986-06-30,3.25,0.05421412122387596
1986-06-30,3.3333333333333335,0.054241564063541595
1986-06-30,3.4166666666666665,0.05426688214636073
1986-06-30,3.5,0.054290468413557884
1986-06-30,3.5833333333333335,0.05431267659205984
1986-06-30,3.6666666666666665,0.05433382530325614
1986-06-30,3.75,0.05435420135656668
1986-06-30,3.8333333333333335,0.054374063984878374
1986-06-30,3.9166666666666665,0.05439364660581192
1986-06-30,4.0,0.05441315867149342
1986-06-30,4.083333333333333,0.05443278808489321
1986-06-30,4.166666666666667,0.05445270335474139
1986-06-30,4.25,0.05447305549692374
1986-06-30,4.333333333333333,0.05449397971648619
1986-06-30,4.416666666666667,0.05451559689922326
1986-06-30,4.5,0.05453801493753471
1986-06-30,4.583333333333333,0.05456132990435297
1986-06-30,4.666666666666667,0.05458562681303338
1986-06-30,4.75,0.05461097992194964
1986-06-30,4.833333333333333,0.05463745349969635
1986-06-30,4.916666666666667,0.05466510267075199
1986-06-30,5.0,0.05469397417748844
1986-07-31,2.0833333333333335,0.061096431693095886
1986-07-31,2.1666666666666665,0.06098327422945649
1986-07-31,2.25,0.06086840301335807
1986-07-31,2.3333333333333335,0.060752471789624715
1986-07-31,2.4166666666666665,0.060636062476556576
1986-07-31,2.5,0.06051969561340731
1986-07-31,2.5833333333333335,0.060403840181961405
1986-07-31,2.6666666666666665,0.060288921812831846
1986-07-31,2.75,0.060175330213371556
1986-07-31,2.8333333333333335,0.060063424958304114
1986-07-31,2.9166666666666665,0.05995353826527679
1986-07-31,3.0,0.05984596265592936
1986-07-31,3.0833333333333335,0.059740941196924115
1986-07-31,3.1666666666666665,0.059638672928653165
1986-07-31,3.25,0.059539318619582816
1986-07-31,3.3333333333333335,0.059443005405892535
1986-07-31,3.4166666666666665,0.05934983074920321
1986-07-31,3.5,0.05925986596183348
1986-07-31,3.5833333333333335,0.059173159591936406
1986-07-31,3.6666666666666665,0.059089739827761105
1986-07-31,3.75,0.05900961488558026
1986-07-31,3.8333333333333335,0.05893277991211601
1986-07-31,3.9166666666666665,0.058859221222886546
1986-07-31,4.0,0.05878891731354061
